doc_id,item,category,amount,price,discount
OQL-85780,Подушка силиконовая 70x70,Текстиль,4,599.0,0.0
OQL-85780,Комплект постельного 2-спальный,Текстиль,4,1299.0,194.85
NFZ-90412,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
NFZ-90412,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
NFZ-90412,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,0.0
NFZ-90412,Дозатор для мыла пластик,Хозтовары,4,149.0,22.35
NFZ-90412,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
BVG-29631,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,9.45
FSM-54572,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,4.95
FSM-54572,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
FSM-54572,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
FSM-54572,Плед флисовый 150x200,Текстиль,1,799.0,0.0
FSM-54572,Скатерть клетчатая 140x180,Текстиль,2,449.0,44.9
FSM-54572,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,0.0
FJT-75657,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,9.9
FJT-75657,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,9.9
FJT-75657,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,24.9
QNY-45065,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,0.0
QNY-45065,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
QNY-45065,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,6.45
QNY-45065,Набор ножей 5 предметов,Посуда,1,699.0,0.0
QNY-45065,Швабра с насадкой микрофибра,Хозтовары,2,599.0,59.9
NRJ-76746,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
NEM-16529,Сковорода 28см антипригарная,Посуда,2,1490.0,0.0
NEM-16529,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,0.0
TGF-92742,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,0.0
TGF-92742,Тарелка суповая 500мл,Посуда,1,89.0,4.45
TGF-92742,Дозатор для мыла пластик,Хозтовары,2,149.0,14.9
TGF-92742,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,52.35
TGF-92742,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,4.95
KZM-63349,Органайзер для специй,Кухонные аксессуары,5,299.0,44.85
KZM-63349,Швабра с насадкой микрофибра,Хозтовары,5,599.0,59.9
IUM-62956,Ведро с отжимом 10л,Хозтовары,3,449.0,44.9
IUM-62956,Форма для выпечки силикон,Кухонные аксессуары,2,249.0,37.35
IUM-62956,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,4.95
NYF-75620,Ведро с отжимом 10л,Хозтовары,2,449.0,22.45
NYF-75620,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,18.9
NYF-75620,Подушка силиконовая 70x70,Текстиль,5,599.0,89.85
NYF-75620,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,4.95
YCI-03423,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,14.85
YCI-03423,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,0.0
YCI-03423,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,0.0
YCI-03423,Плед флисовый 150x200,Текстиль,3,799.0,0.0
YCI-03423,Корзина для белья плетёная,Хозтовары,3,699.0,104.85
MEH-26043,Дозатор для мыла пластик,Хозтовары,1,149.0,0.0
MEH-26043,Сковорода 28см антипригарная,Посуда,2,1490.0,74.5
HNE-32571,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
HNE-32571,Плед флисовый 150x200,Текстиль,4,799.0,119.85
HNE-32571,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,34.9
HNE-32571,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,4.95
MLA-88784,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
MLA-88784,Средство для унитаза Bref,Бытовая химия,2,89.0,8.9
BVA-64025,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
BVA-64025,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
BVA-64025,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
GOO-18612,Кастрюля 5л нержавейка,Посуда,1,999.0,0.0
UVU-61582,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,0.0
UVU-61582,Тарелка суповая 500мл,Посуда,1,89.0,0.0
UVU-61582,Скатерть клетчатая 140x180,Текстиль,3,449.0,44.9
JDF-20461,Сковорода 28см антипригарная,Посуда,4,1490.0,0.0
JDF-20461,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
YRF-92758,Терморкружка 400мл,Кухонные аксессуары,1,499.0,49.9
PFM-04945,Скатерть клетчатая 140x180,Текстиль,1,449.0,0.0
PFM-04945,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,0.0
PFM-04945,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
PFM-04945,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,0.0
PFM-04945,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,4.95
UCN-35146,Средство для унитаза Bref,Бытовая химия,5,89.0,0.0
UCN-35146,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
UCN-35146,Набор губок для мытья 5шт,Хозтовары,1,79.0,3.95
UCN-35146,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,37.35
UCN-35146,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
WCH-77575,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,18.9
WCH-77575,Сковорода 28см антипригарная,Посуда,1,1490.0,149.0
WCH-77575,Швабра с насадкой микрофибра,Хозтовары,4,599.0,0.0
WCH-77575,Органайзер для специй,Кухонные аксессуары,2,299.0,14.95
MXN-21011,Плед флисовый 150x200,Текстиль,3,799.0,39.95
MXN-21011,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
MXN-21011,Ведро с отжимом 10л,Хозтовары,1,449.0,22.45
MXN-21011,Органайзер для специй,Кухонные аксессуары,2,299.0,14.95
MXN-21011,Корзина для белья плетёная,Хозтовары,5,699.0,0.0
RGO-63161,Плед флисовый 150x200,Текстиль,1,799.0,119.85
RGO-63161,Набор губок для мытья 5шт,Хозтовары,4,79.0,3.95
RGO-63161,Швабра с насадкой микрофибра,Хозтовары,3,599.0,89.85
MWA-03181,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
MWA-03181,Кастрюля 5л нержавейка,Посуда,3,999.0,0.0
MWA-03181,Чайник электрический 1.7л,Посуда,5,1299.0,129.9
MWA-03181,Тарелка суповая 500мл,Посуда,3,89.0,4.45
MWA-03181,Корзина для белья плетёная,Хозтовары,4,699.0,0.0
HGO-93486,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
HGO-93486,Ведро с отжимом 10л,Хозтовары,5,449.0,22.45
HGO-93486,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
XTK-47474,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
XPC-39891,Дозатор для мыла пластик,Хозтовары,2,149.0,0.0
ZQP-24300,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
ZQP-24300,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
ZQP-24300,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,34.9
ZQP-24300,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
ZQP-24300,Комплект постельного 2-спальный,Текстиль,2,1299.0,194.85
ZQP-24300,Ведро с отжимом 10л,Хозтовары,3,449.0,0.0
VLX-12579,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,0.0
VLX-12579,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
VLX-12579,Диспенсер для пакетов,Кухонные аксессуары,3,99.0,0.0
VLX-12579,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,82.35
VLX-12579,Набор губок для мытья 5шт,Хозтовары,1,79.0,7.9
IAW-92592,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
IAW-92592,Чайник электрический 1.7л,Посуда,3,1299.0,0.0
WHR-89805,Скатерть клетчатая 140x180,Текстиль,4,449.0,67.35
WHR-89805,Набор ножей 5 предметов,Посуда,3,699.0,0.0
WHR-89805,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,9.9
WHR-89805,Чайник электрический 1.7л,Посуда,1,1299.0,129.9
WHR-89805,Швабра с насадкой микрофибра,Хозтовары,3,599.0,29.95
