doc_id,item,category,amount,price,discount
AWD-16538,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
AWD-16538,Чайник электрический 1.7л,Посуда,4,1299.0,0.0
RIA-05402,Сковорода 28см антипригарная,Посуда,1,1490.0,223.5
RIA-05402,Дозатор для мыла пластик,Хозтовары,1,149.0,14.9
NJV-30839,Средство для унитаза Bref,Бытовая химия,4,89.0,4.45
NJV-30839,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
NJV-30839,Швабра с насадкой микрофибра,Хозтовары,5,599.0,59.9
NUT-18714,Плед флисовый 150x200,Текстиль,4,799.0,0.0
NUT-18714,Чайник электрический 1.7л,Посуда,5,1299.0,194.85
NUT-18714,Комплект постельного 2-спальный,Текстиль,4,1299.0,129.9
NUT-18714,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
NUT-18714,Подушка силиконовая 70x70,Текстиль,4,599.0,0.0
NUT-18714,Органайзер для специй,Кухонные аксессуары,5,299.0,29.9
AYS-15192,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
KNZ-85513,Средство для унитаза Bref,Бытовая химия,3,89.0,4.45
KNZ-85513,Сковорода 28см антипригарная,Посуда,5,1490.0,149.0
KNZ-85513,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
MWB-19164,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,28.35
MWB-19164,Дозатор для мыла пластик,Хозтовары,1,149.0,0.0
MWB-19164,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,9.9
UOW-14080,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,9.9
UOW-14080,Дозатор для мыла пластик,Хозтовары,1,149.0,7.45
UOW-14080,Кастрюля 5л нержавейка,Посуда,3,999.0,149.85
UOW-14080,Средство для унитаза Bref,Бытовая химия,3,89.0,4.45
ZMT-97717,Подушка силиконовая 70x70,Текстиль,3,599.0,59.9
IJG-48034,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
IJG-48034,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,0.0
IJG-48034,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
IJG-48034,Кастрюля 5л нержавейка,Посуда,3,999.0,0.0
OHI-17845,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
OHI-17845,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,0.0
DET-65009,Скатерть клетчатая 140x180,Текстиль,5,449.0,0.0
DET-65009,Средство для унитаза Bref,Бытовая химия,4,89.0,8.9
DET-65009,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,54.9
DET-65009,Плед флисовый 150x200,Текстиль,4,799.0,0.0
DET-65009,Дозатор для мыла пластик,Хозтовары,2,149.0,0.0
DET-65009,Сковорода 28см антипригарная,Посуда,5,1490.0,223.5
DQA-28594,Швабра с насадкой микрофибра,Хозтовары,1,599.0,89.85
DQA-28594,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
HPK-08253,Дозатор для мыла пластик,Хозтовары,5,149.0,0.0
HPK-08253,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
HPK-08253,Корзина для белья плетёная,Хозтовары,1,699.0,104.85
HPK-08253,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
VTC-35305,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,0.0
VTC-35305,Полотенце махровое 70x140,Текстиль,4,349.0,34.9
VTC-35305,Скатерть клетчатая 140x180,Текстиль,2,449.0,44.9
MCY-33081,Ведро с отжимом 10л,Хозтовары,2,449.0,0.0
MCY-33081,Подушка силиконовая 70x70,Текстиль,1,599.0,29.95
MCY-33081,Полотенце махровое 70x140,Текстиль,4,349.0,17.45
MCY-33081,Средство для унитаза Bref,Бытовая химия,4,89.0,4.45
MCY-33081,Скатерть клетчатая 140x180,Текстиль,1,449.0,67.35
MCY-33081,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
VLP-79247,Терморкружка 400мл,Кухонные аксессуары,2,499.0,0.0
VLP-79247,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
VLP-79247,Швабра с насадкой микрофибра,Хозтовары,5,599.0,59.9
PZW-75693,Набор ножей 5 предметов,Посуда,5,699.0,104.85
PZW-75693,Тарелка суповая 500мл,Посуда,1,89.0,0.0
PZW-75693,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,52.35
PZW-75693,Корзина для белья плетёная,Хозтовары,2,699.0,69.9
CZH-42418,Корзина для белья плетёная,Хозтовары,2,699.0,34.95
CZH-42418,Чайник электрический 1.7л,Посуда,5,1299.0,0.0
CZH-42418,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,17.45
CZH-42418,Средство для унитаза Bref,Бытовая химия,4,89.0,0.0
CZH-42418,Плед флисовый 150x200,Текстиль,3,799.0,0.0
CZH-42418,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
VCM-91772,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
TXY-81127,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,9.45
TXY-81127,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,0.0
TXY-81127,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
TXY-81127,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,0.0
ZON-63534,Подушка силиконовая 70x70,Текстиль,2,599.0,0.0
ZON-63534,Кастрюля 5л нержавейка,Посуда,3,999.0,99.9
ZON-63534,Плед флисовый 150x200,Текстиль,2,799.0,79.9
ZON-63534,Швабра с насадкой микрофибра,Хозтовары,1,599.0,29.95
ZON-63534,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
ZON-63534,Корзина для белья плетёная,Хозтовары,5,699.0,0.0
FSC-43667,Дозатор для мыла пластик,Хозтовары,4,149.0,7.45
FSC-43667,Корзина для белья плетёная,Хозтовары,5,699.0,34.95
FSC-43667,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,9.9
PFP-84927,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,82.35
PFP-84927,Тарелка суповая 500мл,Посуда,4,89.0,4.45
PFP-84927,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,0.0
PFP-84927,Подушка силиконовая 70x70,Текстиль,1,599.0,89.85
PFP-84927,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
XXH-38622,Подушка силиконовая 70x70,Текстиль,5,599.0,0.0
XXH-38622,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
SDP-20286,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,0.0
DRM-46366,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
DRM-46366,Кастрюля 5л нержавейка,Посуда,2,999.0,0.0
DRM-46366,Тарелка суповая 500мл,Посуда,1,89.0,13.35
DRM-46366,Сковорода 28см антипригарная,Посуда,5,1490.0,223.5
DRM-46366,Полотенце махровое 70x140,Текстиль,4,349.0,52.35
DRM-46366,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,54.9
KQG-75527,Скатерть клетчатая 140x180,Текстиль,1,449.0,22.45
KQG-75527,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
KQG-75527,Корзина для белья плетёная,Хозтовары,3,699.0,104.85
KQG-75527,Швабра с насадкой микрофибра,Хозтовары,5,599.0,0.0
KQG-75527,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,28.35
LAF-42660,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,0.0
LAF-42660,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
RYS-96637,Кастрюля 5л нержавейка,Посуда,5,999.0,49.95
RYS-96637,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,4.95
CCW-28600,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,52.35
CCW-28600,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
CCW-28600,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,9.45
YJW-75751,Подушка силиконовая 70x70,Текстиль,4,599.0,0.0
GBZ-42389,Корзина для белья плетёная,Хозтовары,2,699.0,34.95
GBZ-42389,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
NFZ-19167,Дозатор для мыла пластик,Хозтовары,1,149.0,0.0
NFZ-19167,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
NFZ-19167,Набор губок для мытья 5шт,Хозтовары,3,79.0,0.0
TEB-48741,Плед флисовый 150x200,Текстиль,1,799.0,119.85
TEB-48741,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
TEB-48741,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
TEB-48741,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
TEB-48741,Набор губок для мытья 5шт,Хозтовары,4,79.0,11.85
FMD-70862,Полотенце махровое 70x140,Текстиль,1,349.0,0.0
OCM-50146,Органайзер для специй,Кухонные аксессуары,4,299.0,0.0
OCM-50146,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,54.9
OCM-50146,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
BLY-59559,Набор губок для мытья 5шт,Хозтовары,4,79.0,7.9
BLY-59559,Плед флисовый 150x200,Текстиль,5,799.0,39.95
BLY-59559,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,0.0
BLY-59559,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
AOK-15008,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
AOK-15008,Подушка силиконовая 70x70,Текстиль,4,599.0,89.85
RQF-76496,Плед флисовый 150x200,Текстиль,3,799.0,119.85
RQF-76496,Набор ножей 5 предметов,Посуда,1,699.0,34.95
RQF-76496,Полотенце махровое 70x140,Текстиль,1,349.0,52.35
RQF-76496,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,52.35
RQF-76496,Дозатор для мыла пластик,Хозтовары,1,149.0,22.35
RQF-76496,Кастрюля 5л нержавейка,Посуда,1,999.0,0.0
AXD-28317,Терморкружка 400мл,Кухонные аксессуары,3,499.0,0.0
EGL-37101,Скатерть клетчатая 140x180,Текстиль,1,449.0,44.9
EGL-37101,Полотенце махровое 70x140,Текстиль,2,349.0,17.45
EGL-37101,Кастрюля 5л нержавейка,Посуда,5,999.0,0.0
EDJ-46836,Комплект постельного 2-спальный,Текстиль,5,1299.0,0.0
EDJ-46836,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
EDJ-46836,Сковорода 28см антипригарная,Посуда,1,1490.0,223.5
HFT-35330,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
HFT-35330,Корзина для белья плетёная,Хозтовары,4,699.0,34.95
HFT-35330,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
YQF-08724,Корзина для белья плетёная,Хозтовары,5,699.0,104.85
YQF-08724,Скатерть клетчатая 140x180,Текстиль,2,449.0,0.0
DCL-53696,Набор губок для мытья 5шт,Хозтовары,4,79.0,0.0
MOE-76487,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,0.0
MOE-76487,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
MOE-76487,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
VPU-94559,Набор губок для мытья 5шт,Хозтовары,1,79.0,11.85
VPU-94559,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,9.9
VPU-94559,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
VPU-94559,Корзина для белья плетёная,Хозтовары,3,699.0,0.0
WYL-31424,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,37.35
WYL-31424,Чайник электрический 1.7л,Посуда,1,1299.0,194.85
WYL-31424,Органайзер для специй,Кухонные аксессуары,3,299.0,29.9
WYL-31424,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
WYL-31424,Сковорода 28см антипригарная,Посуда,4,1490.0,223.5
WOR-01419,Чайник электрический 1.7л,Посуда,3,1299.0,194.85
WOR-01419,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,14.85
WOR-01419,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
WOR-01419,Комплект постельного 2-спальный,Текстиль,2,1299.0,0.0
WOR-01419,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
WOR-01419,Ведро с отжимом 10л,Хозтовары,3,449.0,22.45
BAG-51933,Органайзер для специй,Кухонные аксессуары,1,299.0,14.95
BAG-51933,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,82.35
BAG-51933,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
BAG-51933,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
PLP-70290,Полотенце махровое 70x140,Текстиль,2,349.0,17.45
PLP-70290,Подушка силиконовая 70x70,Текстиль,3,599.0,29.95
PLP-70290,Дозатор для мыла пластик,Хозтовары,4,149.0,14.9
PLP-70290,Набор ножей 5 предметов,Посуда,1,699.0,69.9
PLP-70290,Кастрюля 5л нержавейка,Посуда,5,999.0,0.0
PLP-70290,Комплект постельного 2-спальный,Текстиль,4,1299.0,129.9
XLD-67099,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,0.0
XLD-67099,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
XLD-67099,Скатерть клетчатая 140x180,Текстиль,5,449.0,44.9
PHL-03290,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
PHL-03290,Комплект постельного 2-спальный,Текстиль,4,1299.0,64.95
PHL-03290,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,27.45
PHL-03290,Дозатор для мыла пластик,Хозтовары,2,149.0,7.45
PHL-03290,Плед флисовый 150x200,Текстиль,5,799.0,39.95
PHL-03290,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,9.9
IOA-13034,Швабра с насадкой микрофибра,Хозтовары,4,599.0,0.0
IOA-13034,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,0.0
IOA-13034,Ведро с отжимом 10л,Хозтовары,4,449.0,44.9
IOA-13034,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,0.0
IOA-13034,Набор губок для мытья 5шт,Хозтовары,2,79.0,11.85
IOA-13034,Скатерть клетчатая 140x180,Текстиль,3,449.0,44.9
LLK-75956,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
LLK-75956,Средство для унитаза Bref,Бытовая химия,3,89.0,0.0
LLK-75956,Набор ножей 5 предметов,Посуда,3,699.0,69.9
LFU-13191,Комплект постельного 2-спальный,Текстиль,2,1299.0,0.0
IUY-13264,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,12.9
QME-81600,Органайзер для специй,Кухонные аксессуары,4,299.0,29.9
QME-81600,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,0.0
QME-81600,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,0.0
QME-81600,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
QME-81600,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,19.35
NWY-95708,Ведро с отжимом 10л,Хозтовары,4,449.0,67.35
NWY-95708,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
GAX-14084,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,17.45
GAX-14084,Кастрюля 5л нержавейка,Посуда,5,999.0,0.0
GAX-14084,Сковорода 28см антипригарная,Посуда,5,1490.0,74.5
FAZ-09551,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,19.35
FAZ-09551,Дозатор для мыла пластик,Хозтовары,5,149.0,7.45
FAZ-09551,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,0.0
FAZ-09551,Полотенце махровое 70x140,Текстиль,2,349.0,34.9
FAZ-09551,Подушка силиконовая 70x70,Текстиль,5,599.0,0.0
INK-28048,Кастрюля 5л нержавейка,Посуда,2,999.0,0.0
INK-28048,Органайзер для специй,Кухонные аксессуары,5,299.0,0.0
INK-28048,Подушка силиконовая 70x70,Текстиль,2,599.0,89.85
INK-28048,Набор губок для мытья 5шт,Хозтовары,1,79.0,11.85
INK-28048,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,18.9
BBS-96410,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
BBS-96410,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
BBS-96410,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
FBB-78780,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,34.9
FBB-78780,Набор губок для мытья 5шт,Хозтовары,2,79.0,3.95
FBB-78780,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,14.85
FBB-78780,Органайзер для специй,Кухонные аксессуары,1,299.0,44.85
FBB-78780,Набор ножей 5 предметов,Посуда,5,699.0,0.0
LGO-44417,Кастрюля 5л нержавейка,Посуда,5,999.0,0.0
PQL-32275,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
PQL-32275,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
PQL-32275,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,6.45
PQL-32275,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
PQL-32275,Полотенце махровое 70x140,Текстиль,1,349.0,34.9
ROD-32851,Сковорода 28см антипригарная,Посуда,1,1490.0,74.5
ROD-32851,Средство для унитаза Bref,Бытовая химия,4,89.0,8.9
ROD-32851,Швабра с насадкой микрофибра,Хозтовары,5,599.0,29.95
XQK-10796,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,28.35
XQK-10796,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,0.0
QCR-47367,Кастрюля 5л нержавейка,Посуда,4,999.0,99.9
QCR-47367,Сковорода 28см антипригарная,Посуда,3,1490.0,149.0
QCR-47367,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,9.9
QCR-47367,Органайзер для специй,Кухонные аксессуары,2,299.0,14.95
QCR-47367,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,0.0
QCR-47367,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,37.35
HLN-19580,Швабра с насадкой микрофибра,Хозтовары,4,599.0,89.85
HLN-19580,Набор губок для мытья 5шт,Хозтовары,3,79.0,7.9
HLN-19580,Скатерть клетчатая 140x180,Текстиль,5,449.0,0.0
HLN-19580,Дозатор для мыла пластик,Хозтовары,4,149.0,22.35
HLN-19580,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
HLN-19580,Комплект постельного 2-спальный,Текстиль,2,1299.0,129.9
PZF-05996,Набор губок для мытья 5шт,Хозтовары,4,79.0,0.0
PZF-05996,Плед флисовый 150x200,Текстиль,4,799.0,39.95
PZF-05996,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
PZF-05996,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,19.35
PZF-05996,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
RKE-71764,Сковорода 28см антипригарная,Посуда,3,1490.0,149.0
RKE-71764,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
YNF-07561,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
YNF-07561,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
YNF-07561,Ведро с отжимом 10л,Хозтовары,3,449.0,44.9
YNF-07561,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
YNF-07561,Средство для унитаза Bref,Бытовая химия,5,89.0,4.45
YNF-07561,Подушка силиконовая 70x70,Текстиль,3,599.0,0.0
SKO-19507,Органайзер для специй,Кухонные аксессуары,1,299.0,29.9
SKO-19507,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
KNX-80351,Ведро с отжимом 10л,Хозтовары,2,449.0,0.0
EHB-91509,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
EHB-91509,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,82.35
EHB-91509,Сковорода 28см антипригарная,Посуда,2,1490.0,149.0
TAB-92448,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
