doc_id,item,category,amount,price,discount
ZEA-80334,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,9.9
NNB-58428,Форма для выпечки силикон,Кухонные аксессуары,2,249.0,0.0
NNB-58428,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,12.9
NNB-58428,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
NNB-58428,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
NNB-58428,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,18.9
NNB-58428,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
IXP-22749,Кастрюля 5л нержавейка,Посуда,1,999.0,149.85
IXP-22749,Средство для унитаза Bref,Бытовая химия,5,89.0,0.0
IXP-22749,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,0.0
IXP-22749,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
LDC-52432,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
LDC-52432,Плед флисовый 150x200,Текстиль,2,799.0,79.9
LDC-52432,Тарелка суповая 500мл,Посуда,1,89.0,8.9
LDC-52432,Скатерть клетчатая 140x180,Текстиль,5,449.0,0.0
EEM-93523,Кастрюля 5л нержавейка,Посуда,3,999.0,49.95
EEM-93523,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
EEM-93523,Терморкружка 400мл,Кухонные аксессуары,5,499.0,24.95
EEM-93523,Швабра с насадкой микрофибра,Хозтовары,5,599.0,0.0
VSY-37164,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,0.0
VSY-37164,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,6.45
VSY-37164,Тарелка суповая 500мл,Посуда,2,89.0,0.0
HUL-46377,Чайник электрический 1.7л,Посуда,3,1299.0,129.9
HUL-46377,Дозатор для мыла пластик,Хозтовары,2,149.0,14.9
RPX-77430,Полотенце махровое 70x140,Текстиль,1,349.0,52.35
RPX-77430,Комплект постельного 2-спальный,Текстиль,5,1299.0,0.0
RPX-77430,Швабра с насадкой микрофибра,Хозтовары,1,599.0,89.85
RPX-77430,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
RPX-77430,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
RPX-77430,Набор ножей 5 предметов,Посуда,3,699.0,34.95
TSB-06909,Сковорода 28см антипригарная,Посуда,5,1490.0,0.0
TSB-06909,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
TSB-06909,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
AOO-12439,Чайник электрический 1.7л,Посуда,5,1299.0,0.0
AOO-12439,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
AOO-12439,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,0.0
AOO-12439,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
AOO-12439,Органайзер для специй,Кухонные аксессуары,2,299.0,14.95
AOO-12439,Плед флисовый 150x200,Текстиль,2,799.0,0.0
SLI-02853,Диспенсер для пакетов,Кухонные аксессуары,3,99.0,0.0
SLI-02853,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,52.35
ULI-37904,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
ULI-37904,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
ULI-37904,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
QBP-43618,Тарелка суповая 500мл,Посуда,2,89.0,0.0
QBP-43618,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
QBP-43618,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
QBP-43618,Набор губок для мытья 5шт,Хозтовары,4,79.0,0.0
STI-27204,Дозатор для мыла пластик,Хозтовары,1,149.0,14.9
STI-27204,Скатерть клетчатая 140x180,Текстиль,2,449.0,67.35
STI-27204,Чистящий крем Cif 500мл,Бытовая химия,1,99.0,14.85
STI-27204,Органайзер для специй,Кухонные аксессуары,4,299.0,14.95
SDV-54160,Средство для унитаза Bref,Бытовая химия,3,89.0,8.9
SDV-54160,Сковорода 28см антипригарная,Посуда,1,1490.0,74.5
SDV-54160,Корзина для белья плетёная,Хозтовары,4,699.0,0.0
SDV-54160,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
SDV-54160,Набор ножей 5 предметов,Посуда,4,699.0,34.95
YBC-87825,Терморкружка 400мл,Кухонные аксессуары,4,499.0,24.95
YBC-87825,Комплект постельного 2-спальный,Текстиль,4,1299.0,194.85
JHN-21923,Комплект постельного 2-спальный,Текстиль,2,1299.0,194.85
CMV-44780,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,0.0
CWO-35984,Сковорода 28см антипригарная,Посуда,5,1490.0,0.0
CWO-35984,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,19.35
CWO-35984,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
XVE-33668,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,0.0
XVE-33668,Швабра с насадкой микрофибра,Хозтовары,3,599.0,89.85
XVE-33668,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
XVE-33668,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
XVE-33668,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,0.0
XVE-33668,Подушка силиконовая 70x70,Текстиль,2,599.0,0.0
RUJ-30040,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,28.35
OJY-82458,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,0.0
OJY-82458,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,9.45
CJP-81079,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
CJP-81079,Ведро с отжимом 10л,Хозтовары,1,449.0,22.45
CJP-81079,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,27.45
XSR-10088,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,14.85
XSR-10088,Средство для унитаза Bref,Бытовая химия,3,89.0,8.9
XSR-10088,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
QZR-41745,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,17.45
QZR-41745,Скатерть клетчатая 140x180,Текстиль,4,449.0,22.45
QZR-41745,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
QZR-41745,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
QZR-41745,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
IMF-78012,Тарелка суповая 500мл,Посуда,4,89.0,0.0
IMF-78012,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
LAF-94427,Полотенце махровое 70x140,Текстиль,4,349.0,0.0
LAF-94427,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
LAF-94427,Средство для унитаза Bref,Бытовая химия,2,89.0,13.35
LAF-94427,Органайзер для специй,Кухонные аксессуары,3,299.0,14.95
