doc_id,item,category,amount,price,discount
MLA-19579,Плед флисовый 150x200,Текстиль,1,799.0,0.0
ONA-06007,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
YYE-33291,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,0.0
RMU-15356,Тарелка суповая 500мл,Посуда,2,89.0,0.0
RMU-15356,Швабра с насадкой микрофибра,Хозтовары,3,599.0,89.85
RMU-15356,Кастрюля 5л нержавейка,Посуда,2,999.0,99.9
RMU-15356,Полотенце махровое 70x140,Текстиль,1,349.0,0.0
RMU-15356,Сковорода 28см антипригарная,Посуда,2,1490.0,223.5
TSM-26916,Корзина для белья плетёная,Хозтовары,2,699.0,104.85
TSM-26916,Органайзер для специй,Кухонные аксессуары,5,299.0,29.9
TSM-26916,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,19.35
AIH-01167,Ведро с отжимом 10л,Хозтовары,4,449.0,22.45
AIH-01167,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,19.35
AIH-01167,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
AIH-01167,Сковорода 28см антипригарная,Посуда,1,1490.0,149.0
AIH-01167,Тарелка суповая 500мл,Посуда,5,89.0,0.0
AIH-01167,Кастрюля 5л нержавейка,Посуда,3,999.0,99.9
WUO-91140,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,4.95
WUO-91140,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
WUO-91140,Набор ножей 5 предметов,Посуда,5,699.0,34.95
WUO-91140,Органайзер для специй,Кухонные аксессуары,5,299.0,0.0
RZK-21487,Органайзер для специй,Кухонные аксессуары,2,299.0,44.85
RZK-21487,Чайник электрический 1.7л,Посуда,3,1299.0,194.85
RZK-21487,Кастрюля 5л нержавейка,Посуда,4,999.0,149.85
RZK-21487,Набор губок для мытья 5шт,Хозтовары,1,79.0,11.85
RZK-21487,Сковорода 28см антипригарная,Посуда,2,1490.0,149.0
RZK-21487,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,0.0
WUX-91804,Скатерть клетчатая 140x180,Текстиль,1,449.0,0.0
WUX-91804,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
WUX-91804,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
WUX-91804,Плед флисовый 150x200,Текстиль,4,799.0,79.9
WUX-91804,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,37.35
WSJ-70962,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
WSJ-70962,Тарелка суповая 500мл,Посуда,5,89.0,0.0
OLA-46550,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,14.85
OLA-46550,Корзина для белья плетёная,Хозтовары,5,699.0,34.95
OLA-46550,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,9.9
OLA-46550,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
OLA-46550,Терморкружка 400мл,Кухонные аксессуары,4,499.0,0.0
HVM-85123,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,9.45
HVM-85123,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
HVM-85123,Набор губок для мытья 5шт,Хозтовары,1,79.0,11.85
HVM-85123,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
QYK-38070,Ведро с отжимом 10л,Хозтовары,3,449.0,22.45
QYK-38070,Комплект постельного 2-спальный,Текстиль,3,1299.0,64.95
QYK-38070,Плед флисовый 150x200,Текстиль,2,799.0,0.0
QYK-38070,Скатерть клетчатая 140x180,Текстиль,4,449.0,22.45
QYK-38070,Швабра с насадкой микрофибра,Хозтовары,2,599.0,29.95
QYK-38070,Терморкружка 400мл,Кухонные аксессуары,3,499.0,24.95
MXA-13442,Корзина для белья плетёная,Хозтовары,5,699.0,104.85
MXA-13442,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,9.45
MXA-13442,Дозатор для мыла пластик,Хозтовары,1,149.0,7.45
MXA-13442,Сковорода 28см антипригарная,Посуда,4,1490.0,0.0
MXA-13442,Чайник электрический 1.7л,Посуда,1,1299.0,0.0
PMA-74253,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,28.35
PMA-74253,Комплект постельного 2-спальный,Текстиль,1,1299.0,129.9
RRL-68695,Полотенце махровое 70x140,Текстиль,1,349.0,34.9
RRL-68695,Терморкружка 400мл,Кухонные аксессуары,1,499.0,49.9
AFQ-89666,Скатерть клетчатая 140x180,Текстиль,2,449.0,44.9
AFQ-89666,Ведро с отжимом 10л,Хозтовары,3,449.0,0.0
AFQ-89666,Подушка силиконовая 70x70,Текстиль,4,599.0,0.0
GXP-62507,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
GXP-62507,Тарелка суповая 500мл,Посуда,5,89.0,0.0
GXP-62507,Чайник электрический 1.7л,Посуда,4,1299.0,129.9
GXP-62507,Скатерть клетчатая 140x180,Текстиль,5,449.0,44.9
ERN-20897,Чайник электрический 1.7л,Посуда,1,1299.0,0.0
ERN-20897,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,0.0
ERN-20897,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,82.35
ERN-20897,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
ERN-20897,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
ERN-20897,Плед флисовый 150x200,Текстиль,4,799.0,0.0
COU-41375,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
COU-41375,Диспенсер для пакетов,Кухонные аксессуары,3,99.0,0.0
COU-41375,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,0.0
VHV-87961,Кастрюля 5л нержавейка,Посуда,3,999.0,99.9
