doc_id,item,category,amount,price,discount
JRY-81009,Кастрюля 5л нержавейка,Посуда,2,999.0,149.85
JRY-81009,Сковорода 28см антипригарная,Посуда,3,1490.0,149.0
JRY-81009,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
JRY-81009,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,0.0
JRY-81009,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
JRY-81009,Полотенце махровое 70x140,Текстиль,2,349.0,52.35
UZY-00931,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,9.9
UZY-00931,Тарелка суповая 500мл,Посуда,3,89.0,4.45
NCC-44325,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,19.35
NCC-44325,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
NCC-44325,Комплект постельного 2-спальный,Текстиль,5,1299.0,0.0
NCC-44325,Набор ножей 5 предметов,Посуда,4,699.0,0.0
WUL-42439,Кастрюля 5л нержавейка,Посуда,2,999.0,0.0
WUL-42439,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,28.35
WUL-42439,Терморкружка 400мл,Кухонные аксессуары,4,499.0,0.0
WUL-42439,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
WUL-42439,Набор ножей 5 предметов,Посуда,1,699.0,34.95
YIN-96745,Дозатор для мыла пластик,Хозтовары,1,149.0,14.9
YIN-96745,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,12.45
HGD-14265,Набор ножей 5 предметов,Посуда,4,699.0,0.0
HGD-14265,Плед флисовый 150x200,Текстиль,2,799.0,0.0
HGD-14265,Разделочная доска 40x25 бамбук,Кухонные аксессуары,4,349.0,0.0
HGD-14265,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
XWN-91196,Корзина для белья плетёная,Хозтовары,1,699.0,0.0
XWN-91196,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
NJE-56243,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
NJE-56243,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,6.45
NJE-56243,Скатерть клетчатая 140x180,Текстиль,1,449.0,0.0
HGV-13398,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,0.0
HGV-13398,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,82.35
HGV-13398,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
HGV-13398,Комплект постельного 2-спальный,Текстиль,3,1299.0,0.0
HGV-13398,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,12.9
LGR-29316,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
LGR-29316,Кастрюля 5л нержавейка,Посуда,4,999.0,49.95
GEP-33027,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,4.95
GEP-33027,Комплект постельного 2-спальный,Текстиль,2,1299.0,64.95
GEP-33027,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,12.9
QHI-54350,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,28.35
QHI-54350,Швабра с насадкой микрофибра,Хозтовары,5,599.0,29.95
QHI-54350,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
OWT-47114,Тарелка суповая 500мл,Посуда,3,89.0,0.0
OWT-47114,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
KNQ-95683,Полотенце махровое 70x140,Текстиль,5,349.0,34.9
KNQ-95683,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
KNQ-95683,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
KNQ-95683,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,9.45
KNQ-95683,Дозатор для мыла пластик,Хозтовары,1,149.0,14.9
KNQ-95683,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,9.9
IVT-10944,Ведро с отжимом 10л,Хозтовары,3,449.0,67.35
IVT-10944,Кастрюля 5л нержавейка,Посуда,1,999.0,0.0
IVT-10944,Швабра с насадкой микрофибра,Хозтовары,5,599.0,89.85
EVP-15454,Сковорода 28см антипригарная,Посуда,3,1490.0,223.5
EVP-15454,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
EVP-15454,Подушка силиконовая 70x70,Текстиль,5,599.0,0.0
DFD-00982,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,0.0
AZA-93438,Ведро с отжимом 10л,Хозтовары,2,449.0,0.0
IPF-11463,Швабра с насадкой микрофибра,Хозтовары,5,599.0,89.85
IPF-11463,Органайзер для специй,Кухонные аксессуары,4,299.0,44.85
IPF-11463,Терморкружка 400мл,Кухонные аксессуары,3,499.0,74.85
IPF-11463,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,0.0
WNE-34949,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
WNE-34949,Дозатор для мыла пластик,Хозтовары,2,149.0,22.35
WNE-34949,Корзина для белья плетёная,Хозтовары,2,699.0,0.0
WNE-34949,Швабра с насадкой микрофибра,Хозтовары,5,599.0,0.0
UEL-22114,Дозатор для мыла пластик,Хозтовары,2,149.0,0.0
GSV-56105,Скатерть клетчатая 140x180,Текстиль,5,449.0,22.45
WAM-07251,Сковорода 28см антипригарная,Посуда,3,1490.0,74.5
WAM-07251,Плед флисовый 150x200,Текстиль,2,799.0,0.0
WAM-07251,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,18.9
WAM-07251,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,34.9
WAM-07251,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
WAM-07251,Набор ножей 5 предметов,Посуда,2,699.0,104.85
OAE-40974,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,0.0
OAE-40974,Полотенце махровое 70x140,Текстиль,2,349.0,34.9
OAE-40974,Терморкружка 400мл,Кухонные аксессуары,3,499.0,74.85
OAE-40974,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
OAE-40974,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,17.45
OAE-40974,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
FDM-67345,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,9.9
FDM-67345,Полотенце махровое 70x140,Текстиль,2,349.0,34.9
FDM-67345,Дозатор для мыла пластик,Хозтовары,4,149.0,0.0
FDM-67345,Средство для унитаза Bref,Бытовая химия,5,89.0,8.9
FDM-67345,Комплект постельного 2-спальный,Текстиль,3,1299.0,64.95
FDM-67345,Набор ножей 5 предметов,Посуда,5,699.0,0.0
TQL-34872,Чистящий крем Cif 500мл,Бытовая химия,2,99.0,9.9
TQL-34872,Набор губок для мытья 5шт,Хозтовары,3,79.0,3.95
TQL-34872,Скатерть клетчатая 140x180,Текстиль,5,449.0,22.45
TQL-34872,Кастрюля 5л нержавейка,Посуда,1,999.0,0.0
TQL-34872,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
LAL-13382,Чайник электрический 1.7л,Посуда,2,1299.0,64.95
LAL-13382,Ведро с отжимом 10л,Хозтовары,1,449.0,44.9
LAL-13382,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,0.0
LAL-13382,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,9.9
LAL-13382,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,0.0
