doc_id,item,category,amount,price,discount
KRE-95707,Комплект постельного 2-спальный,Текстиль,5,1299.0,0.0
KRE-95707,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
KRE-95707,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
NGY-10711,Органайзер для специй,Кухонные аксессуары,3,299.0,0.0
OFK-09261,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,12.9
FKX-21664,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
AJL-63619,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,82.35
AJL-63619,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,6.45
AJL-63619,Диспенсер для пакетов,Кухонные аксессуары,3,99.0,0.0
BTH-59494,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
BTH-59494,Набор ножей 5 предметов,Посуда,4,699.0,104.85
BTH-59494,Терморкружка 400мл,Кухонные аксессуары,2,499.0,0.0
BTH-59494,Набор губок для мытья 5шт,Хозтовары,1,79.0,11.85
URO-55862,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
URO-55862,Швабра с насадкой микрофибра,Хозтовары,4,599.0,0.0
URO-55862,Скатерть клетчатая 140x180,Текстиль,5,449.0,0.0
URO-55862,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,14.85
URO-55862,Кастрюля 5л нержавейка,Посуда,2,999.0,99.9
URO-55862,Корзина для белья плетёная,Хозтовары,3,699.0,0.0
JVM-46222,Ведро с отжимом 10л,Хозтовары,2,449.0,22.45
JVM-46222,Набор ножей 5 предметов,Посуда,4,699.0,0.0
DGG-70002,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
DGG-70002,Органайзер для специй,Кухонные аксессуары,4,299.0,0.0
DGG-70002,Подушка силиконовая 70x70,Текстиль,3,599.0,0.0
DGG-70002,Скатерть клетчатая 140x180,Текстиль,1,449.0,67.35
DGG-70002,Кастрюля 5л нержавейка,Посуда,4,999.0,0.0
DGG-70002,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
CLU-07382,Корзина для белья плетёная,Хозтовары,5,699.0,34.95
CLU-07382,Подушка силиконовая 70x70,Текстиль,1,599.0,59.9
CLU-07382,Кастрюля 5л нержавейка,Посуда,5,999.0,0.0
VLR-25910,Терморкружка 400мл,Кухонные аксессуары,5,499.0,74.85
VLR-25910,Набор ножей 5 предметов,Посуда,4,699.0,0.0
VLR-25910,Скатерть клетчатая 140x180,Текстиль,4,449.0,44.9
VLR-25910,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,0.0
UJD-51187,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
UJD-51187,Тарелка суповая 500мл,Посуда,4,89.0,0.0
UJD-51187,Набор губок для мытья 5шт,Хозтовары,3,79.0,7.9
NOQ-70926,Корзина для белья плетёная,Хозтовары,5,699.0,0.0
VAN-12165,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
VAN-12165,Полотенце махровое 70x140,Текстиль,1,349.0,34.9
VAN-12165,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
VAN-12165,Терморкружка 400мл,Кухонные аксессуары,5,499.0,49.9
LYO-36510,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,17.45
LYO-36510,Плед флисовый 150x200,Текстиль,3,799.0,39.95
LYO-36510,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
LYO-36510,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
LYO-36510,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,37.35
AWX-23654,Органайзер для специй,Кухонные аксессуары,1,299.0,14.95
AWX-23654,Швабра с насадкой микрофибра,Хозтовары,1,599.0,0.0
AWX-23654,Полотенце махровое 70x140,Текстиль,3,349.0,52.35
AWX-23654,Терморкружка 400мл,Кухонные аксессуары,1,499.0,49.9
PTG-70914,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
PTG-70914,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,27.45
PTG-70914,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
ARR-89825,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
ARR-89825,Скатерть клетчатая 140x180,Текстиль,5,449.0,0.0
ARR-89825,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
ARR-89825,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
ARR-89825,Швабра с насадкой микрофибра,Хозтовары,5,599.0,59.9
ARR-89825,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
UYB-61105,Ведро с отжимом 10л,Хозтовары,3,449.0,0.0
UYB-61105,Чайник электрический 1.7л,Посуда,1,1299.0,64.95
UYB-61105,Сковорода 28см антипригарная,Посуда,3,1490.0,0.0
UYB-61105,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,9.45
FYN-82535,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,24.9
FYN-82535,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
FYN-82535,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,54.9
FYN-82535,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
FYN-82535,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,0.0
FYN-82535,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,14.85
FQR-05427,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
FQR-05427,Корзина для белья плетёная,Хозтовары,4,699.0,34.95
FQR-05427,Терморкружка 400мл,Кухонные аксессуары,5,499.0,0.0
WLL-57379,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,17.45
WLL-57379,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
WLL-57379,Скатерть клетчатая 140x180,Текстиль,4,449.0,67.35
WLL-57379,Терморкружка 400мл,Кухонные аксессуары,1,499.0,49.9
WLL-57379,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,27.45
IYA-52836,Скатерть клетчатая 140x180,Текстиль,2,449.0,0.0
IYA-52836,Швабра с насадкой микрофибра,Хозтовары,4,599.0,0.0
IYA-52836,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,0.0
IYA-52836,Дозатор для мыла пластик,Хозтовары,1,149.0,0.0
IYA-52836,Чайник электрический 1.7л,Посуда,5,1299.0,194.85
IYA-52836,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
IGE-09648,Ведро с отжимом 10л,Хозтовары,5,449.0,0.0
IGE-09648,Дозатор для мыла пластик,Хозтовары,4,149.0,0.0
IGE-09648,Набор ножей 5 предметов,Посуда,2,699.0,0.0
IGE-09648,Тарелка суповая 500мл,Посуда,3,89.0,0.0
IGE-09648,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,0.0
IGE-09648,Чайник электрический 1.7л,Посуда,5,1299.0,0.0
