doc_id,item,category,amount,price,discount
MQY-70606,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,24.9
MQY-70606,Плед флисовый 150x200,Текстиль,4,799.0,0.0
FQT-27026,Подушка силиконовая 70x70,Текстиль,2,599.0,0.0
FQT-27026,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,0.0
FQT-27026,Средство для унитаза Bref,Бытовая химия,2,89.0,8.9
FQT-27026,Чайник электрический 1.7л,Посуда,2,1299.0,129.9
FQT-27026,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
FQT-27026,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
UGP-40272,Плед флисовый 150x200,Текстиль,4,799.0,79.9
UGP-40272,Набор губок для мытья 5шт,Хозтовары,1,79.0,0.0
UGP-40272,Комплект постельного 2-спальный,Текстиль,2,1299.0,0.0
UGP-40272,Сковорода 28см антипригарная,Посуда,3,1490.0,223.5
JVR-03487,Плед флисовый 150x200,Текстиль,5,799.0,119.85
JVR-03487,Комплект постельного 2-спальный,Текстиль,3,1299.0,194.85
JVR-03487,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,19.35
JVR-03487,Набор губок для мытья 5шт,Хозтовары,4,79.0,7.9
JVR-03487,Дозатор для мыла пластик,Хозтовары,4,149.0,0.0
GUM-33095,Средство для унитаза Bref,Бытовая химия,4,89.0,4.45
GUM-33095,Плед флисовый 150x200,Текстиль,3,799.0,0.0
GUM-33095,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,52.35
QWW-91962,Дозатор для мыла пластик,Хозтовары,1,149.0,14.9
QWW-91962,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
GKH-55448,Средство для унитаза Bref,Бытовая химия,5,89.0,8.9
BAT-17963,Набор губок для мытья 5шт,Хозтовары,4,79.0,7.9
BAT-17963,Отбеливатель Domestos 1л,Бытовая химия,1,129.0,12.9
BAT-17963,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,27.45
BAT-17963,Органайзер для специй,Кухонные аксессуары,3,299.0,0.0
BAT-17963,Средство для унитаза Bref,Бытовая химия,1,89.0,4.45
BAT-17963,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
QZJ-03966,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,52.35
QZJ-03966,Плед флисовый 150x200,Текстиль,1,799.0,0.0
QZJ-03966,Диспенсер для пакетов,Кухонные аксессуары,1,99.0,14.85
QZJ-03966,Органайзер для специй,Кухонные аксессуары,2,299.0,29.9
SCK-26203,Ведро с отжимом 10л,Хозтовары,1,449.0,67.35
SCK-26203,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,28.35
SCK-26203,Швабра с насадкой микрофибра,Хозтовары,4,599.0,89.85
SCK-26203,Плед флисовый 150x200,Текстиль,4,799.0,119.85
SCK-26203,Набор ножей 5 предметов,Посуда,5,699.0,0.0
KOU-26347,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
KOU-26347,Средство для унитаза Bref,Бытовая химия,4,89.0,0.0
KOU-26347,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
KOU-26347,Ведро с отжимом 10л,Хозтовары,1,449.0,22.45
KOU-26347,Дозатор для мыла пластик,Хозтовары,3,149.0,14.9
KOU-26347,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,0.0
AUS-15511,Разделочная доска 40x25 бамбук,Кухонные аксессуары,3,349.0,0.0
AUS-15511,Кастрюля 5л нержавейка,Посуда,2,999.0,99.9
MSK-57241,Сковорода 28см антипригарная,Посуда,4,1490.0,223.5
MSK-57241,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
MSK-57241,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,0.0
MSK-57241,Комплект постельного 2-спальный,Текстиль,5,1299.0,64.95
MSK-57241,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,37.35
MSK-57241,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,6.45
JWJ-84843,Терморкружка 400мл,Кухонные аксессуары,5,499.0,24.95
JWJ-84843,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,0.0
JWJ-84843,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,12.9
CKR-98711,Комплект постельного 2-спальный,Текстиль,2,1299.0,64.95
CKR-98711,Диспенсер для пакетов,Кухонные аксессуары,2,99.0,14.85
EHC-28252,Органайзер для специй,Кухонные аксессуары,1,299.0,0.0
EWS-98062,Швабра с насадкой микрофибра,Хозтовары,5,599.0,29.95
EWS-98062,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,0.0
EWS-98062,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
EWS-98062,Скатерть клетчатая 140x180,Текстиль,4,449.0,0.0
FTW-30876,Набор губок для мытья 5шт,Хозтовары,3,79.0,3.95
XQK-91466,Ведро с отжимом 10л,Хозтовары,1,449.0,0.0
XQK-91466,Швабра с насадкой микрофибра,Хозтовары,5,599.0,29.95
FBE-29786,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
FBE-29786,Органайзер для специй,Кухонные аксессуары,5,299.0,14.95
CLD-04042,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
CLD-04042,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
CLD-04042,Форма для выпечки силикон,Кухонные аксессуары,4,249.0,12.45
CLD-04042,Скатерть клетчатая 140x180,Текстиль,2,449.0,67.35
CLD-04042,Набор губок для мытья 5шт,Хозтовары,2,79.0,7.9
CLD-04042,Органайзер для специй,Кухонные аксессуары,3,299.0,14.95
RRX-39114,Плед флисовый 150x200,Текстиль,1,799.0,0.0
RRX-39114,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
RRX-39114,Гель для посуды Fairy 900мл,Бытовая химия,2,189.0,0.0
RRX-39114,Дозатор для мыла пластик,Хозтовары,5,149.0,7.45
RRX-39114,Подушка силиконовая 70x70,Текстиль,3,599.0,89.85
TZY-26076,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
TZY-26076,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,0.0
TZY-26076,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
TZY-26076,Кастрюля 5л нержавейка,Посуда,1,999.0,149.85
TZY-26076,Подушка силиконовая 70x70,Текстиль,5,599.0,89.85
TQK-53357,Средство для унитаза Bref,Бытовая химия,1,89.0,0.0
TQK-53357,Форма для выпечки силикон,Кухонные аксессуары,3,249.0,0.0
TQK-53357,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
TQK-53357,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
TQK-53357,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
QKM-90775,Органайзер для специй,Кухонные аксессуары,3,299.0,29.9
QKM-90775,Диспенсер для пакетов,Кухонные аксессуары,3,99.0,0.0
QKM-90775,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
QKM-90775,Кастрюля 5л нержавейка,Посуда,3,999.0,0.0
QKM-90775,Средство для унитаза Bref,Бытовая химия,4,89.0,13.35
QKM-90775,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,0.0
ZYD-77843,Дозатор для мыла пластик,Хозтовары,3,149.0,0.0
ZYD-77843,Набор ножей 5 предметов,Посуда,5,699.0,0.0
ZYD-77843,Тарелка суповая 500мл,Посуда,1,89.0,8.9
UDL-21964,Терморкружка 400мл,Кухонные аксессуары,1,499.0,74.85
UDL-21964,Ведро с отжимом 10л,Хозтовары,4,449.0,0.0
UDL-21964,Диспенсер для пакетов,Кухонные аксессуары,4,99.0,0.0
UTS-92788,Швабра с насадкой микрофибра,Хозтовары,2,599.0,0.0
UTS-92788,Терморкружка 400мл,Кухонные аксессуары,5,499.0,49.9
ODB-58254,Тарелка суповая 500мл,Посуда,1,89.0,4.45
LRX-20502,Сковорода 28см антипригарная,Посуда,1,1490.0,0.0
LRX-20502,Средство для унитаза Bref,Бытовая химия,5,89.0,8.9
LRX-20502,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,12.9
LRX-20502,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,0.0
LRX-20502,Набор губок для мытья 5шт,Хозтовары,1,79.0,3.95
LRX-20502,Скатерть клетчатая 140x180,Текстиль,4,449.0,22.45
YPT-19040,Сковорода 28см антипригарная,Посуда,5,1490.0,0.0
YPT-19040,Подушка силиконовая 70x70,Текстиль,3,599.0,89.85
YPT-19040,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,0.0
YPT-19040,Органайзер для специй,Кухонные аксессуары,3,299.0,0.0
YPT-19040,Тарелка суповая 500мл,Посуда,3,89.0,0.0
QSS-08585,Подушка силиконовая 70x70,Текстиль,3,599.0,0.0
SWV-69485,Порошок стиральный Ariel 3кг,Бытовая химия,2,549.0,0.0
SWV-69485,Набор ножей 5 предметов,Посуда,3,699.0,69.9
SWV-69485,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,6.45
SJL-77659,Тарелка суповая 500мл,Посуда,4,89.0,13.35
SJL-77659,Скатерть клетчатая 140x180,Текстиль,1,449.0,22.45
SJL-77659,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,9.45
SJL-77659,Набор ножей 5 предметов,Посуда,4,699.0,0.0
CJE-89531,Набор губок для мытья 5шт,Хозтовары,2,79.0,0.0
CJE-89531,Скатерть клетчатая 140x180,Текстиль,1,449.0,0.0
CJE-89531,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,0.0
CJE-89531,Терморкружка 400мл,Кухонные аксессуары,1,499.0,0.0
CJE-89531,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
CJE-89531,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
MIC-21426,Кастрюля 5л нержавейка,Посуда,4,999.0,49.95
MIC-21426,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
MIC-21426,Дозатор для мыла пластик,Хозтовары,5,149.0,22.35
MIC-21426,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
MIC-21426,Чайник электрический 1.7л,Посуда,4,1299.0,0.0
ICQ-30147,Ведро с отжимом 10л,Хозтовары,4,449.0,22.45
ICQ-30147,Скатерть клетчатая 140x180,Текстиль,3,449.0,0.0
ICQ-30147,Корзина для белья плетёная,Хозтовары,3,699.0,69.9
ICQ-30147,Отбеливатель Domestos 1л,Бытовая химия,2,129.0,0.0
PUP-74580,Средство для унитаза Bref,Бытовая химия,5,89.0,0.0
PUP-74580,Тарелка суповая 500мл,Посуда,5,89.0,13.35
PUP-74580,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,54.9
PUP-74580,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,0.0
PUP-74580,Подушка силиконовая 70x70,Текстиль,5,599.0,29.95
IIC-72705,Набор ножей 5 предметов,Посуда,4,699.0,69.9
IIC-72705,Комплект постельного 2-спальный,Текстиль,4,1299.0,0.0
HTQ-21287,Скатерть клетчатая 140x180,Текстиль,1,449.0,67.35
HTQ-21287,Дозатор для мыла пластик,Хозтовары,5,149.0,14.9
DXU-24169,Порошок стиральный Ariel 3кг,Бытовая химия,5,549.0,27.45
DXU-24169,Терморкружка 400мл,Кухонные аксессуары,5,499.0,49.9
ZSD-26685,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
ZSD-26685,Отбеливатель Domestos 1л,Бытовая химия,3,129.0,0.0
ZSD-26685,Подушка силиконовая 70x70,Текстиль,2,599.0,0.0
ZSD-26685,Тарелка суповая 500мл,Посуда,3,89.0,8.9
XYR-51326,Органайзер для специй,Кухонные аксессуары,1,299.0,14.95
XYR-51326,Комплект постельного 2-спальный,Текстиль,3,1299.0,129.9
XYR-51326,Чайник электрический 1.7л,Посуда,3,1299.0,64.95
RJS-24610,Подушка силиконовая 70x70,Текстиль,3,599.0,89.85
RJS-24610,Набор ножей 5 предметов,Посуда,1,699.0,0.0
RJS-24610,Гель для посуды Fairy 900мл,Бытовая химия,4,189.0,18.9
RJS-24610,Тарелка суповая 500мл,Посуда,5,89.0,0.0
RJS-24610,Органайзер для специй,Кухонные аксессуары,5,299.0,0.0
RJS-24610,Разделочная доска 40x25 бамбук,Кухонные аксессуары,2,349.0,17.45
JNH-71356,Чайник электрический 1.7л,Посуда,2,1299.0,194.85
JNH-71356,Полотенце махровое 70x140,Текстиль,3,349.0,0.0
JNH-71356,Плед флисовый 150x200,Текстиль,4,799.0,79.9
JNH-71356,Скатерть клетчатая 140x180,Текстиль,2,449.0,44.9
JNH-71356,Гель для посуды Fairy 900мл,Бытовая химия,5,189.0,0.0
EIE-74626,Ведро с отжимом 10л,Хозтовары,1,449.0,44.9
IID-93541,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,19.35
IID-93541,Швабра с насадкой микрофибра,Хозтовары,5,599.0,59.9
IID-93541,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
LNF-65759,Набор ножей 5 предметов,Посуда,4,699.0,0.0
LNF-65759,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,14.85
LNF-65759,Средство для унитаза Bref,Бытовая химия,2,89.0,0.0
LNF-65759,Скатерть клетчатая 140x180,Текстиль,1,449.0,22.45
SGZ-26846,Тарелка суповая 500мл,Посуда,5,89.0,13.35
SGZ-26846,Отбеливатель Domestos 1л,Бытовая химия,5,129.0,0.0
HJN-44681,Чайник электрический 1.7л,Посуда,3,1299.0,0.0
HJN-44681,Дозатор для мыла пластик,Хозтовары,4,149.0,0.0
HJN-44681,Скатерть клетчатая 140x180,Текстиль,2,449.0,67.35
HJN-44681,Полотенце махровое 70x140,Текстиль,2,349.0,0.0
MNY-43538,Плед флисовый 150x200,Текстиль,1,799.0,39.95
PPR-09269,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,12.45
PPR-09269,Скатерть клетчатая 140x180,Текстиль,3,449.0,22.45
PPR-09269,Набор губок для мытья 5шт,Хозтовары,1,79.0,7.9
QQD-69662,Комплект постельного 2-спальный,Текстиль,5,1299.0,129.9
QQD-69662,Дозатор для мыла пластик,Хозтовары,3,149.0,22.35
QQD-69662,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
POG-48981,Тарелка суповая 500мл,Посуда,2,89.0,8.9
POG-48981,Подушка силиконовая 70x70,Текстиль,1,599.0,0.0
POG-48981,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
POG-48981,Набор губок для мытья 5шт,Хозтовары,4,79.0,11.85
POG-48981,Средство для унитаза Bref,Бытовая химия,1,89.0,8.9
POG-48981,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,24.9
NBD-83466,Скатерть клетчатая 140x180,Текстиль,4,449.0,22.45
NBD-83466,Корзина для белья плетёная,Хозтовары,1,699.0,69.9
NBD-83466,Ведро с отжимом 10л,Хозтовары,1,449.0,67.35
NBD-83466,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
ILL-19579,Терморкружка 400мл,Кухонные аксессуары,4,499.0,74.85
ILL-19579,Чистящий крем Cif 500мл,Бытовая химия,5,99.0,0.0
IYY-17815,Дозатор для мыла пластик,Хозтовары,2,149.0,7.45
IYY-17815,Тарелка суповая 500мл,Посуда,3,89.0,0.0
IYY-17815,Чистящий крем Cif 500мл,Бытовая химия,3,99.0,0.0
IYY-17815,Набор губок для мытья 5шт,Хозтовары,5,79.0,0.0
PJT-17437,Плед флисовый 150x200,Текстиль,5,799.0,0.0
PJT-17437,Чайник электрический 1.7л,Посуда,2,1299.0,0.0
PJT-17437,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,14.85
PJT-17437,Полотенце махровое 70x140,Текстиль,5,349.0,0.0
PJT-17437,Терморкружка 400мл,Кухонные аксессуары,3,499.0,0.0
UWJ-98250,Швабра с насадкой микрофибра,Хозтовары,5,599.0,89.85
UWJ-98250,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,18.9
UWJ-98250,Кастрюля 5л нержавейка,Посуда,3,999.0,99.9
UWJ-98250,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,4.95
MOK-86212,Чайник электрический 1.7л,Посуда,5,1299.0,129.9
NBO-64810,Корзина для белья плетёная,Хозтовары,2,699.0,34.95
NBO-64810,Разделочная доска 40x25 бамбук,Кухонные аксессуары,1,349.0,0.0
NBO-64810,Чайник электрический 1.7л,Посуда,3,1299.0,0.0
NBO-64810,Органайзер для специй,Кухонные аксессуары,2,299.0,0.0
NBO-64810,Швабра с насадкой микрофибра,Хозтовары,4,599.0,59.9
NBO-64810,Чистящий крем Cif 500мл,Бытовая химия,4,99.0,0.0
CCZ-18045,Набор ножей 5 предметов,Посуда,4,699.0,0.0
SBC-69256,Набор ножей 5 предметов,Посуда,4,699.0,0.0
SBC-69256,Сковорода 28см антипригарная,Посуда,5,1490.0,74.5
FAE-48207,Подушка силиконовая 70x70,Текстиль,3,599.0,89.85
FAE-48207,Кастрюля 5л нержавейка,Посуда,4,999.0,149.85
FAE-48207,Полотенце махровое 70x140,Текстиль,2,349.0,52.35
FAE-48207,Форма для выпечки силикон,Кухонные аксессуары,1,249.0,0.0
FAE-48207,Диспенсер для пакетов,Кухонные аксессуары,5,99.0,0.0
KPK-89979,Кастрюля 5л нержавейка,Посуда,3,999.0,0.0
KPK-89979,Порошок стиральный Ariel 3кг,Бытовая химия,4,549.0,27.45
KPK-89979,Терморкружка 400мл,Кухонные аксессуары,3,499.0,24.95
KPK-89979,Плед флисовый 150x200,Текстиль,1,799.0,0.0
KPK-89979,Отбеливатель Domestos 1л,Бытовая химия,4,129.0,6.45
KPK-89979,Гель для посуды Fairy 900мл,Бытовая химия,3,189.0,28.35
BMF-59297,Комплект постельного 2-спальный,Текстиль,1,1299.0,0.0
BMF-59297,Дозатор для мыла пластик,Хозтовары,4,149.0,14.9
BMF-59297,Набор ножей 5 предметов,Посуда,3,699.0,34.95
BMF-59297,Порошок стиральный Ariel 3кг,Бытовая химия,1,549.0,0.0
OXU-74683,Корзина для белья плетёная,Хозтовары,2,699.0,104.85
OXU-74683,Форма для выпечки силикон,Кухонные аксессуары,5,249.0,24.9
BBE-98564,Сковорода 28см антипригарная,Посуда,3,1490.0,74.5
BBE-98564,Плед флисовый 150x200,Текстиль,1,799.0,0.0
BOF-16933,Средство для унитаза Bref,Бытовая химия,3,89.0,4.45
BOF-16933,Разделочная доска 40x25 бамбук,Кухонные аксессуары,5,349.0,17.45
BOF-16933,Чайник электрический 1.7л,Посуда,4,1299.0,0.0
BOF-16933,Набор ножей 5 предметов,Посуда,5,699.0,104.85
BOF-16933,Скатерть клетчатая 140x180,Текстиль,1,449.0,67.35
BOF-16933,Комплект постельного 2-спальный,Текстиль,2,1299.0,0.0
HZP-20181,Плед флисовый 150x200,Текстиль,3,799.0,0.0
